Geography,ES-over16,ES-over16-iLF,ES-over16-iLF-CIV,ES-over16-iLF-CIV-E,ES-over16-iLF-CIV-UE,ES-over16-iLF-AF,ES-over16-oLF,ES-over16-F-iLF,ES-over16-F-iLF-CIV,ES-over16-F-iLF-CIV-E,CTW-over16,CTW-over16-CTV-alone,OCC-over16-iLF-CIV-E-mgmt_biz_sci_arts,OCC-over16-iLF-CIV-E-prod_trans_materials,IND-over16-iLF-CIV-E - Manufacturing,COW-over16-iLF-CIV-E-private_emp,COW-over16-iLF-CIV-E-govt,INC - Total households,INC - Wage.Earner.Count,INC - Social.Security.Recip.Cnt,INC - Food.Stamp.Cnt,INC - Families,INC - NonFam,HIC-Civilian.NIP,HIC-Civilian.NIP-Covered,HIC-Civilian.NIP-Covered-Private,HIC-Civilian.NIP-Covered-Public,HIC-Civilian.NIP-Uninsured,HIC-Civilian.NIP <Age19,HIC-Civilian.NIP Age19-64,HIC-Civilian.NIP Age19-64-iLF,HIC-Civilian.NIP Age19-64-iLF-E,HIC-Civilian.NIP Age19-64-iLF-E-Covered,HIC-Civilian.NIP Age19-64-iLF-E-Covered-Private,HIC-Civilian.NIP Age19-64-iLF-E-Uninsured,HIC-Civilian.NIP Age19-64-iLF-UE,HIC-Civilian.NIP Age19-64-iLF-UE-Covered,HIC-Civilian.NIP Age19-64-iLF-UE-Uninsured,HIC-Civilian.NIP Age19-64-oLF,HIC-Civilian.NIP Age19-64-oLF-Covered,above_average_median,above_weighted_median,modal_income
"LaMoure County, North Dakota",3282,0.620353443,0.620353443,0.615173675,0.005179768,0,0.379646557,0.433202358,0.433202358,0.434868747,0.976915521,0.69884364,0.399702823,0.147102526,0.097573056,0.6448737,0.134224864,1811,0.778023192,0.354500276,0.046383214,1180,631,4034,0.933068914,0.819286068,0.322260783,0.066931086,940,2143,0.828278115,0.822211853,0.898410897,0.872871737,0.101589103,0.006066262,1,0,0.171721885,333,1,0,6
"Logan County, North Dakota",1638,0.63980464,0.63980464,0.628815629,0.010989011,0,0.36019536,0.440839695,0.440839695,0.439805825,0.966603053,0.58242843,0.397087379,0.106796117,0.023300971,0.569902913,0.106796117,879,0.794084187,0.3629124,0.027303754,566,313,1856,0.969288793,0.862068966,0.329741379,0.030711207,371,990,0.905050505,0.891919192,0.953567384,0.93204983,0.046432616,0.013131313,1,0,0.094949495,82,1,0,6
"McHenry County, North Dakota",4715,0.658960764,0.651961824,0.637327678,0.014634146,0.00699894,0.341039236,0.420019311,0.423552375,0.427287854,0.965517241,0.755390836,0.34608985,0.134109817,0.048252912,0.687520799,0.133777038,2663,0.788584303,0.324070597,0.066466391,1671,992,5869,0.946498552,0.82705742,0.293235645,0.053501448,1448,3307,0.828847898,0.813728455,0.931995541,0.89632107,0.068004459,0.015119444,0.64,0.36,0.171152102,487,1,1,6
"McIntosh County, North Dakota",2264,0.614399293,0.613074205,0.602473498,0.010600707,0.001325088,0.385600707,0.468008627,0.469020173,0.475806452,0.974783862,0.688839616,0.37829912,0.09457478,0.024926686,0.632697947,0.177419355,1325,0.738867925,0.424150943,0.055849057,826,499,2571,0.964216258,0.82302606,0.415791521,0.035783742,484,1333,0.881470368,0.864966242,0.940156114,0.898525585,0.059843886,0.016504126,0.818181818,0.181818182,0.118529632,158,0,0,6
"McKenzie County, North Dakota",8634,0.72133426,0.72133426,0.693073894,0.028260366,0,0.27866574,0.376685934,0.376685934,0.379679144,0.938503532,0.786655261,0.335561497,0.188836898,0.030080214,0.808322193,0.121824866,3651,0.842782799,0.193097781,0.027115859,2458,1193,11594,0.821804382,0.719510091,0.188632051,0.178195618,3499,7095,0.808033827,0.780972516,0.855441256,0.830536004,0.144558744,0.027061311,0.677083333,0.322916667,0.191966173,1106,1,1,6
"McLean County, North Dakota",7858,0.609315347,0.603715958,0.594298804,0.009417154,0.005599389,0.390684653,0.42481203,0.423271501,0.425053533,0.980817875,0.715667311,0.340685225,0.140256959,0.039614561,0.687794433,0.170663812,4313,0.769765824,0.340830049,0.045907721,2865,1448,9419,0.936405139,0.820893938,0.307038964,0.063594861,2136,5277,0.785673678,0.774872086,0.92809978,0.887258498,0.07190022,0.010801592,0.807017544,0.192982456,0.214326322,1015,1,1,6
"Mercer County, North Dakota",6915,0.655676067,0.655676067,0.646999277,0.00867679,0,0.344323933,0.439347155,0.439347155,0.441886455,0.967798853,0.811531449,0.274251229,0.156459544,0.052525704,0.79459097,0.132320072,3649,0.805426144,0.293231022,0.058372157,2584,1065,8514,0.871388302,0.789758046,0.234789758,0.128611698,2013,5118,0.808518953,0.797772567,0.88635807,0.866274798,0.11364193,0.010746385,0.309090909,0.690909091,0.191481047,856,1,1,8
"Morton County, North Dakota",24069,0.735427313,0.73472101,0.717188084,0.017532926,0.000706303,0.264572687,0.462233772,0.461716806,0.460780906,0.964091834,0.840694469,0.339416058,0.140018538,0.062681033,0.75448963,0.144131619,13246,0.840178167,0.26876038,0.044994715,8190,5056,29494,0.941106666,0.838306096,0.226927511,0.058893334,6789,18503,0.884667351,0.863968005,0.939947454,0.915676217,0.060052546,0.020699346,0.663185379,0.336814621,0.115332649,1923,1,1,6
"Mountrail County, North Dakota",7679,0.659851543,0.657116812,0.625992968,0.031123844,0.002734731,0.340148457,0.403197158,0.404875149,0.413771583,0.936187079,0.763971211,0.325358852,0.122529644,0.020386936,0.602662783,0.219471604,3213,0.817927171,0.247743542,0.025832555,2173,1040,9901,0.813049187,0.708716291,0.195333805,0.186950813,2837,6012,0.77578177,0.736859614,0.858690745,0.814446953,0.141309255,0.038922156,0.662393162,0.337606838,0.22421823,861,1,1,6
"Nelson County, North Dakota",2493,0.625752106,0.62494986,0.621740874,0.003208985,0.000802246,0.374247894,0.428205128,0.428754814,0.430322581,0.972400513,0.716171617,0.353548387,0.109677419,0.048387097,0.642580645,0.175483871,1492,0.725871314,0.388739946,0.075067024,858,634,2891,0.90971982,0.770321688,0.356278104,0.09028018,540,1611,0.854748603,0.849782744,0.841490139,0.801314828,0.158509861,0.00496586,0.375,0.625,0.145251397,204,1,0,6
"Oliver County, North Dakota",1464,0.639344262,0.635928962,0.621584699,0.014344262,0.003415301,0.360655738,0.435897436,0.438238453,0.438461538,0.967776584,0.672586016,0.402197802,0.101098901,0.024175824,0.573626374,0.218681319,788,0.785532995,0.370558376,0.027918782,577,211,1817,0.887727023,0.831590534,0.283434232,0.112272977,400,965,0.809326425,0.787564767,0.914473684,0.902631579,0.085526316,0.021761658,0.523809524,0.476190476,0.190673575,173,1,1,8
"Pembina County, North Dakota",5731,0.644913628,0.633920782,0.614028965,0.019891816,0.010992846,0.355086372,0.425595238,0.430773465,0.430804206,0.966694192,0.777904328,0.327081557,0.14549588,0.131287298,0.690537084,0.171355499,3218,0.78464885,0.37849596,0.055003108,2051,1167,6862,0.928446517,0.79772661,0.313611192,0.071553483,1547,3898,0.831708568,0.81067214,0.907594937,0.869303797,0.092405063,0.021036429,0.609756098,0.390243902,0.168291432,597,1,1,6
"Pierce County, North Dakota",3493,0.584025193,0.582880046,0.573432579,0.009447466,0.001145147,0.415974807,0.440686275,0.441552063,0.442835746,0.956777996,0.832135524,0.419370944,0.057413879,0.024962556,0.686969546,0.0888667,1995,0.731829574,0.357894737,0.115789474,1135,860,4093,0.943562179,0.80674322,0.326899585,0.056437821,888,2298,0.790687554,0.780678851,0.906911929,0.857859532,0.093088071,0.010008703,0.391304348,0.608695652,0.209312446,459,0,0,6
"Ramsey County, North Dakota",9298,0.690686169,0.668961067,0.660464616,0.008496451,0.021725102,0.309313831,0.47134849,0.484726688,0.484448787,1.001768489,0.751564757,0.338055691,0.096401238,0.035661944,0.737827715,0.168050806,4931,0.778949503,0.301764348,0.079902657,2820,2111,11098,0.927824833,0.774553974,0.298161831,0.072175167,2762,6339,0.879160751,0.869853289,0.901704752,0.849836779,0.098295248,0.009307462,0.440677966,0.559322034,0.120839249,680,1,0,6
"Ransom County, North Dakota",4385,0.65267959,0.65267959,0.637172178,0.015507412,0,0.34732041,0.426974144,0.426974144,0.434860415,0.970300489,0.719481455,0.313886901,0.234788833,0.209377237,0.723693629,0.136005727,2333,0.77453922,0.35105015,0.076725246,1466,867,5259,0.959498003,0.841795018,0.294922989,0.040501997,1302,2990,0.834113712,0.817391304,0.968494272,0.913256956,0.031505728,0.016722408,0.42,0.58,0.165886288,469,1,1,6
"Renville County, North Dakota",1958,0.63278856,0.624616956,0.618998979,0.005617978,0.008171604,0.36721144,0.394673123,0.399836468,0.403465347,0.975470155,0.783738474,0.353135314,0.133663366,0.041254125,0.683168317,0.157590759,1011,0.772502473,0.289812067,0.067260138,664,347,2474,0.951495554,0.853678254,0.246968472,0.048504446,646,1430,0.786013986,0.77972028,0.928251121,0.905829596,0.071748879,0.006293706,0.777777778,0.222222222,0.213986014,285,1,1,6
"Richland County, North Dakota",13252,0.684349532,0.683972231,0.667220042,0.016752188,0.000377302,0.315650468,0.456941228,0.457193292,0.460755485,0.954766108,0.777328403,0.339289753,0.199163085,0.190228455,0.777652115,0.124745533,6829,0.814174843,0.295650901,0.061209548,4292,2537,16177,0.957223218,0.83859801,0.269642084,0.042776782,3775,9837,0.840296838,0.821286978,0.959648471,0.923010274,0.040351529,0.019009861,0.732620321,0.267379679,0.159703162,1410,1,1,6
"Rolette County, North Dakota",10170,0.542772861,0.542772861,0.502654867,0.040117994,0,0.457227139,0.508514493,0.508514493,0.524061033,0.913949275,0.865609514,0.383411581,0.085289515,0.023865415,0.414906103,0.490219092,4740,0.682489451,0.27278481,0.29092827,3236,1504,14539,0.722195474,0.38792214,0.38001238,0.277804526,5219,7830,0.655300128,0.609195402,0.682389937,0.610272537,0.317610063,0.046104725,0.166204986,0.833795014,0.344699872,1544,0,0,1
"Sargent County, North Dakota",3197,0.670941508,0.670941508,0.66437285,0.006568658,0,0.329058492,0.428904429,0.428904429,0.428436911,0.955710956,0.734634146,0.302259887,0.301318267,0.334745763,0.767419962,0.100753296,1819,0.782847719,0.339197361,0.052226498,1145,674,3844,0.963319459,0.882674298,0.274973985,0.036680541,798,2258,0.860496014,0.851195748,0.959417274,0.921956296,0.040582726,0.009300266,0.571428571,0.428571429,0.139503986,293,1,1,6
"Sheridan County, North Dakota",1210,0.523140496,0.523140496,0.504132231,0.019008264,0,0.476859504,0.413902054,0.413902054,0.406557377,0.939968404,0.692436975,0.391803279,0.091803279,0.093442623,0.690163934,0.118032787,684,0.687134503,0.403508772,0.112573099,440,244,1403,0.927298646,0.683535282,0.441910192,0.072701354,236,790,0.683544304,0.660759494,0.925287356,0.823754789,0.074712644,0.02278481,0.555555556,0.444444444,0.316455696,208,0,0,6
"Sioux County, North Dakota",2908,0.567744154,0.566368638,0.458046768,0.108321871,0.001375516,0.432255846,0.513022411,0.513054038,0.551051051,0.78870674,0.69361047,0.403903904,0.057807808,0.006756757,0.343093093,0.582582583,1114,0.775583483,0.240574506,0.273788151,854,260,4381,0.697101118,0.373430724,0.37822415,0.302898882,1737,2331,0.633633634,0.516087516,0.780548628,0.711554447,0.219451372,0.117546118,0.405109489,0.594890511,0.366366366,396,0,0,1
"Slope County, North Dakota",544,0.571691176,0.571691176,0.564338235,0.007352941,0,0.428308824,0.353697749,0.353697749,0.345276873,0.977491961,0.608552632,0.527687296,0.081433225,0.019543974,0.566775244,0.114006515,309,0.809061489,0.401294498,0.048543689,197,112,674,0.916913947,0.799703264,0.277448071,0.083086053,150,361,0.711911357,0.700831025,0.909090909,0.889328063,0.090909091,0.011080332,1,0,0.288088643,84,1,1,6
"Stark County, North Dakota",23495,0.724452011,0.723473079,0.700446904,0.023026176,0.000978932,0.275547989,0.424299395,0.424402871,0.425654737,0.959759972,0.825977688,0.317858662,0.161997934,0.079419092,0.803184055,0.118369083,11962,0.839408126,0.232820599,0.06119378,7226,4736,29932,0.909294401,0.833489242,0.199652546,0.090705599,7905,18396,0.841106762,0.813274625,0.90241294,0.882227124,0.09758706,0.027832137,0.740234375,0.259765625,0.158893238,2475,1,1,8
"Steele County, North Dakota",1574,0.682973316,0.682973316,0.67090216,0.012071156,0,0.317026684,0.440930233,0.440930233,0.440340909,0.969302326,0.661228407,0.388257576,0.098484848,0.077651515,0.635416667,0.147727273,916,0.800218341,0.336244541,0.016375546,575,341,1915,0.964490862,0.889295039,0.279895561,0.035509138,399,1112,0.863309353,0.856115108,0.952731092,0.941176471,0.047268908,0.007194245,1,0,0.136690647,138,1,1,6
"Stutsman County, North Dakota",17237,0.651331438,0.650055114,0.640366653,0.009688461,0.001276324,0.348668562,0.466821056,0.467737617,0.467385396,0.967871486,0.805440295,0.367457873,0.11705019,0.111614423,0.762547563,0.157637253,9199,0.787585607,0.309272747,0.095662572,5253,3946,20157,0.924195069,0.790593838,0.283028228,0.075804931,4569,12146,0.833854767,0.82339865,0.925507449,0.885111489,0.074492551,0.010456117,0.826771654,0.173228346,0.166145233,1664,1,0,6
"Towner County, North Dakota",1786,0.577267637,0.577267637,0.555991041,0.021276596,0,0.422732363,0.385063046,0.385063046,0.377643505,0.923375364,0.663865546,0.409869084,0.094662638,0.037260826,0.580060423,0.161127895,1033,0.711519845,0.402710552,0.083252662,657,376,2229,0.912516824,0.757290265,0.341408703,0.087483176,551,1149,0.794604003,0.769364665,0.919683258,0.882352941,0.080316742,0.025239339,0.310344828,0.689655172,0.205395997,208,1,0,6
"Traill County, North Dakota",6477,0.666357882,0.665431527,0.646441254,0.018990273,0.000926355,0.333642118,0.446941613,0.447563805,0.449008837,0.963573086,0.774139176,0.358012897,0.134941486,0.080009553,0.716981132,0.193455935,3349,0.790086593,0.319796954,0.065094058,2070,1279,7861,0.957384557,0.845057881,0.278081669,0.042615443,1943,4571,0.84532925,0.824546051,0.94958875,0.916423454,0.05041125,0.020783198,0.873684211,0.126315789,0.15467075,625,1,1,6
"Walsh County, North Dakota",8727,0.652687063,0.652457889,0.635384439,0.01707345,0.000229174,0.347312937,0.448033708,0.448191078,0.454283138,0.953459782,0.794437281,0.309467989,0.165734896,0.102614968,0.744454463,0.153471596,4838,0.779867714,0.330715172,0.105828855,2993,1845,10736,0.933122206,0.743386736,0.353297317,0.066877794,2612,6033,0.830598376,0.808718714,0.911457266,0.839106374,0.088542734,0.021879662,0.848484848,0.151515152,0.169401624,912,1,0,6
"Ward County, North Dakota",54933,0.746873464,0.682504141,0.664391167,0.018112974,0.064369323,0.253126536,0.423028176,0.450869519,0.450338384,1.057185533,0.827959431,0.321149684,0.13255884,0.030714853,0.782502671,0.160807738,27449,0.862872964,0.230645925,0.045211119,16505,10944,65462,0.923253185,0.831367816,0.225428493,0.076746815,17383,40263,0.854332762,0.832650324,0.901357196,0.875257271,0.098642804,0.021682438,0.676975945,0.323024055,0.145667238,5178,1,1,6
"Wells County, North Dakota",3372,0.618920522,0.615065243,0.602906287,0.012158956,0.003855279,0.381079478,0.449928126,0.452748312,0.444171176,0.977820636,0.707100592,0.334481062,0.122479095,0.04525332,0.720118052,0.134776193,1988,0.764084507,0.421026157,0.050301811,1224,764,3998,0.963481741,0.844922461,0.330915458,0.036518259,800,2154,0.819405757,0.800371402,0.958816705,0.885730858,0.041183295,0.019034355,0.975609756,0.024390244,0.180594243,348,1,0,6
"Williams County, North Dakota",24995,0.727825565,0.725585117,0.71130226,0.014282857,0.002240448,0.272174435,0.367799033,0.366453463,0.36160639,0.964931628,0.813371429,0.312672254,0.17425052,0.050565274,0.811125485,0.106923899,12895,0.874757658,0.177045366,0.058704924,7972,4923,32554,0.889875284,0.808318486,0.183879093,0.110124716,9060,20579,0.827105302,0.81111813,0.90067098,0.868739516,0.09932902,0.015987171,0.483282675,0.516717325,0.172894698,3162,1,1,8
"Adams County, Ohio",21863,0.500343045,0.500343045,0.463065453,0.037277592,0,0.499656955,0.462473718,0.462473718,0.464737258,0.912697687,0.808193109,0.282595812,0.225207428,0.175227183,0.791485579,0.130086922,10829,0.632653061,0.415735525,0.269923354,7332,3497,27656,0.899479317,0.50072317,0.517211455,0.100520683,7076,16133,0.620157441,0.575280481,0.845490788,0.672556837,0.154509212,0.04487696,0.751381215,0.248618785,0.379842559,5340,0,0,3
"Allen County, Ohio",82706,0.630208207,0.630038933,0.584612966,0.045425967,0.000169274,0.369791793,0.471566709,0.471693406,0.472544518,0.908651263,0.863964687,0.281710823,0.231908337,0.210440322,0.861078364,0.097743583,40319,0.746025447,0.333664029,0.14606017,26509,13810,101696,0.921019509,0.692121617,0.372620359,0.078980491,25680,59679,0.797650765,0.742690058,0.898675631,0.805699073,0.101324369,0.054960706,0.72195122,0.27804878,0.202349235,10757,0,0,6
"Ashland County, Ohio",42565,0.615670152,0.614730412,0.588981558,0.025748855,0.000939739,0.384329848,0.47565443,0.476381564,0.478061428,0.932851792,0.849031095,0.292381332,0.225209414,0.215676107,0.853849222,0.101116873,20504,0.752779945,0.346712837,0.106954741,13907,6597,52713,0.904805266,0.719063609,0.33179671,0.095194734,13060,30679,0.782522246,0.755435314,0.9099068,0.82973766,0.0900932,0.027086932,0.649819495,0.350180505,0.217477754,5579,1,0,6
"Ashtabula County, Ohio",79229,0.54652968,0.545444219,0.504903508,0.040540711,0.001085461,0.45347032,0.466640493,0.467569131,0.478364123,0.910794863,0.846544715,0.260605455,0.249356298,0.242356823,0.830162738,0.109566782,38381,0.693025195,0.374638493,0.196946406,24991,13390,95570,0.899874438,0.611719159,0.435868997,0.100125562,23368,55768,0.707645962,0.659284895,0.898115158,0.787635652,0.101884842,0.048361067,0.713385243,0.286614757,0.292354038,13489,0,0,6
"Athens County, Ohio",57033,0.527150948,0.526835341,0.48101976,0.04581558,0.000315607,0.472849052,0.497255945,0.497553832,0.497521324,0.892901122,0.716538074,0.364620544,0.093861632,0.064445578,0.658525917,0.292483779,22509,0.711848594,0.270514017,0.190679284,12407,10102,64883,0.930675215,0.692461816,0.338963981,0.069324785,12616,44797,0.621492511,0.570730183,0.912347949,0.800054758,0.087652051,0.050762328,0.861477573,0.138522427,0.378507489,15429,0,0,1
"Auglaize County, Ohio",35900,0.670027855,0.670027855,0.647047354,0.022980501,0,0.329972145,0.457387545,0.457387545,0.458091179,0.95360439,0.875839219,0.298290929,0.268457532,0.326703689,0.852598046,0.099143312,18342,0.768182314,0.315559917,0.07878094,12790,5552,45256,0.957287432,0.806765954,0.30285487,0.042712568,11742,26151,0.837979427,0.811441245,0.946088596,0.903911404,0.053911404,0.026538182,0.680115274,0.319884726,0.162020573,3849,1,0,6
"Belmont County, Ohio",57338,0.547228714,0.546845024,0.509452719,0.037392305,0.00038369,0.452771286,0.466870638,0.467198214,0.468659067,0.916089938,0.883337975,0.282770189,0.148094896,0.082434699,0.834548629,0.127246585,26910,0.704347826,0.379970271,0.136194723,17575,9335,65032,0.92875815,0.699255751,0.395097798,0.07124185,13798,38789,0.740441878,0.690324577,0.905366546,0.814953131,0.094633454,0.050117301,0.763374486,0.236625514,0.259558122,8910,0,0,6
"Brown County, Ohio",34859,0.587452308,0.586878568,0.548552741,0.038325827,0.00057374,0.412547692,0.454536576,0.454980937,0.456019245,0.919346955,0.838526159,0.255621797,0.199194645,0.166509779,0.795575777,0.12357494,17333,0.726648589,0.368660936,0.155599146,12405,4928,43252,0.916697494,0.641981874,0.396212892,0.083302506,10548,25602,0.736973674,0.688422779,0.888340426,0.796992908,0.111659574,0.048550894,0.762670957,0.237329043,0.263026326,5986,0,0,6
"Butler County, Ohio",295554,0.647411302,0.647123707,0.611952469,0.035171238,0.000287595,0.352588698,0.475418746,0.475509777,0.4758798,0.926890097,0.847430857,0.385121499,0.137539048,0.155878694,0.850756089,0.10585796,136416,0.79242171,0.294921417,0.112061635,94185,42231,372296,0.932027204,0.734662741,0.300261083,0.067972796,96836,226321,0.776653514,0.737417208,0.91798937,0.85080261,0.08201063,0.039236306,0.706756757,0.293243243,0.223346486,45091,1,1,6
"Carroll County, Ohio",22765,0.582429168,0.582429168,0.555106523,0.027322644,0,0.417570832,0.457575986,0.457575986,0.462530664,0.924051588,0.831864185,0.252828994,0.206852892,0.199018754,0.811743294,0.099865474,10917,0.72868004,0.381881469,0.109553907,7809,3108,27540,0.884640523,0.659912854,0.361183733,0.115359477,6180,16176,0.755192878,0.721439169,0.880976864,0.802999143,0.119023136,0.033753709,0.686813187,0.313186813,0.244807122,3196,1,0,6
"Champaign County, Ohio",31287,0.624700355,0.624508582,0.579122319,0.045386263,0.000191773,0.375299645,0.461345613,0.461180204,0.469672719,0.899380726,0.850224777,0.244825873,0.289419946,0.30023732,0.823831337,0.120646835,15274,0.757430928,0.347780542,0.118829383,10752,4522,38525,0.939026606,0.73046074,0.367657365,0.060973394,9506,22495,0.783951989,0.734252056,0.920506145,0.841436096,0.079493855,0.049699933,0.726296959,0.273703041,0.216048011,4416,1,0,6
"Clark County, Ohio",108254,0.605843664,0.604799823,0.558298077,0.046501746,0.001043841,0.394156336,0.484562019,0.485398338,0.486912208,0.906387463,0.819102506,0.291472253,0.207369536,0.18408948,0.81582779,0.127949303,54836,0.721916259,0.360967248,0.190130571,35942,18894,133707,0.927176588,0.645710397,0.437860396,0.072823412,32645,77583,0.761326579,0.705554052,0.900801988,0.778951022,0.099198012,0.055772527,0.716431708,0.283568292,0.238673421,16549,0,0,6
"Clermont County, Ohio",159497,0.658100152,0.65794341,0.629152899,0.02879051,0.000156743,0.341899848,0.467946458,0.468057938,0.468977957,0.944577854,0.856371817,0.363784032,0.133216407,0.139374975,0.852034918,0.094331726,76143,0.795529464,0.312399039,0.0935608,54336,21807,200864,0.940511988,0.745584077,0.304151067,0.059488012,50296,121747,0.787961921,0.755575086,0.92761091,0.865581754,0.07238909,0.032386835,0.75653056,0.24346944,0.212038079,23216,1,1,6
"Clinton County, Ohio",32994,0.624143784,0.623780081,0.582621083,0.041158999,0.000363702,0.375856216,0.474918662,0.475195569,0.475888259,0.906515718,0.833681728,0.27378661,0.213858399,0.166103106,0.80705405,0.125526713,16309,0.746826905,0.344472377,0.151266172,11088,5221,41542,0.925545231,0.67844591,0.38365991,0.074454769,10598,24499,0.775868403,0.727662354,0.907443765,0.811746228,0.092556235,0.048206049,0.807790008,0.192209992,0.224131597,4725,1,0,6
"Columbiana County, Ohio",85281,0.58018785,0.580000235,0.536309377,0.043690857,0.000187615,0.41981215,0.461832292,0.461981683,0.467783195,0.89877282,0.86519255,0.256641231,0.23326847,0.200450401,0.830662265,0.103154995,41582,0.716608148,0.386441249,0.156774566,28511,13071,101017,0.913311621,0.639931893,0.418553313,0.086688379,22868,59378,0.752450403,0.699215198,0.888771135,0.805096585,0.111228865,0.053235205,0.697247706,0.302752294,0.247549597,13044,0,0,6
"Coshocton County, Ohio",28838,0.581559054,0.580414731,0.541403703,0.039011027,0.001144323,0.418440946,0.457933337,0.458836181,0.461282265,0.913012307,0.80028792,0.219944918,0.267021072,0.2411452,0.811375136,0.109588164,14367,0.712814088,0.393610357,0.171782557,9699,4668,36206,0.870629177,0.626691709,0.393608794,0.129370823,9100,20717,0.742144133,0.694260752,0.867621498,0.758603907,0.132378502,0.047883381,0.72983871,0.27016129,0.257855867,4411,0,0,6
"Crawford County, Ohio",33998,0.584240249,0.582622507,0.545149715,0.037472793,0.001617742,0.415759751,0.4752555,0.476575121,0.478202223,0.924172052,0.843657817,0.275385777,0.253048451,0.251591669,0.832254235,0.113521096,17833,0.70016262,0.385745528,0.155666461,11580,6253,41665,0.927301092,0.681555262,0.41125645,0.072698908,9846,23773,0.772178522,0.721869348,0.90921275,0.823320319,0.09078725,0.050309174,0.72993311,0.27006689,0.227821478,4628,0,0,6
"Cuyahoga County, Ohio",1021907,0.631744376,0.631562363,0.575130614,0.05643175,0.000182013,0.368255624,0.499594166,0.499690114,0.50344546,0.892703417,0.79789603,0.396188726,0.127456485,0.125962602,0.836782196,0.121132153,537621,0.732302124,0.307021117,0.181813954,304670,232951,1242429,0.930198828,0.651398189,0.402279728,0.069801172,283101,754353,0.782625641,0.715847886,0.916637346,0.807506268,0.083362654,0.066777755,0.732560448,0.267439552,0.217374359,145521,0,0,6
"Darke County, Ohio",40829,0.636434887,0.636018516,0.603296676,0.03272184,0.000416371,0.363565113,0.466422936,0.466728281,0.471135109,0.924098891,0.84848106,0.251299123,0.268471906,0.278052939,0.845404352,0.071695356,20803,0.749603423,0.352833726,0.092246311,14355,6448,51295,0.934223609,0.72589921,0.368125548,0.065776391,13202,28885,0.812913277,0.775281288,0.919442708,0.831204787,0.080557292,0.037631989,0.716651334,0.283348666,0.187086723,4705,1,0,6
"Defiance County, Ohio",30549,0.6439818,0.643032505,0.610625552,0.032406953,0.000949295,0.3560182,0.470899202,0.470270821,0.480004289,0.934076563,0.868439697,0.259032915,0.261552482,0.29017905,0.84292913,0.106089847,15309,0.752694493,0.336142139,0.112352211,10632,4677,38007,0.930618044,0.761491304,0.331307391,0.069381956,9474,22230,0.810076473,0.7739991,0.91270487,0.839125886,0.08729513,0.036077373,0.780548628,0.219451372,0.189923527,3791,1,0,6
"Delaware County, Ohio",145808,0.699406068,0.698857402,0.680449632,0.018407769,0.000548667,0.300593932,0.464781965,0.465146861,0.464486217,0.96318904,0.859925826,0.531824825,0.06593761,0.095398881,0.80492869,0.134939273,67701,0.844477925,0.232773519,0.037990576,51699,16002,192150,0.959588863,0.864163414,0.186723914,0.040411137,55780,113124,0.82670344,0.805965136,0.955327177,0.926689626,0.044672823,0.020738305,0.850383632,0.149616368,0.17329656,17752,1,1,8
"Erie County, Ohio",61728,0.620868974,0.620625972,0.580368714,0.040257258,0.000243002,0.379131026,0.480417482,0.480605586,0.482623866,0.916731924,0.845444191,0.306824843,0.184842987,0.187941382,0.818813678,0.129043964,31577,0.730151693,0.377173259,0.140988694,19879,11698,74420,0.931160978,0.719604945,0.39145391,0.068839022,16474,43311,0.800512572,0.751148669,0.905665017,0.810653798,0.094334983,0.049363903,0.788119738,0.211880262,0.199487428,7870,1,0,6
